time;nb_octet;file;size;rtt
523.0;413320;data_0.tr;100;1
524.0;543760;data_0.tr;100;1
525.0;453600;data_0.tr;100;1
526.0;403280;data_0.tr;100;1
527.0;403480;data_0.tr;100;1
528.0;403400;data_0.tr;100;1
529.0;513680;data_0.tr;100;1
530.0;493720;data_0.tr;100;1
531.0;403480;data_0.tr;100;1
532.0;403520;data_0.tr;100;1
533.0;453440;data_0.tr;100;1
534.0;443360;data_0.tr;100;1
535.0;513640;data_0.tr;100;1
536.0;403560;data_0.tr;100;1
537.0;403280;data_0.tr;100;1
538.0;403400;data_0.tr;100;1
539.0;403360;data_0.tr;100;1
540.0;453400;data_0.tr;100;1
541.0;553840;data_0.tr;100;1
542.0;403280;data_0.tr;100;1
543.0;403360;data_0.tr;100;1
544.0;403440;data_0.tr;100;1
545.0;403440;data_0.tr;100;1
546.0;553840;data_0.tr;100;1
547.0;453640;data_0.tr;100;1
548.0;403560;data_0.tr;100;1
549.0;403400;data_0.tr;100;1
550.0;433320;data_0.tr;100;1
551.0;463440;data_0.tr;100;1
552.0;513720;data_0.tr;100;1
553.0;403400;data_0.tr;100;1
554.0;403360;data_0.tr;100;1
555.0;403360;data_0.tr;100;1
556.0;403360;data_0.tr;100;1
557.0;563880;data_0.tr;100;1
558.0;443560;data_0.tr;100;1
559.0;403440;data_0.tr;100;1
560.0;403360;data_0.tr;100;1
561.0;403360;data_0.tr;100;1
562.0;473520;data_0.tr;100;1
563.0;483520;data_0.tr;100;1
564.0;453520;data_0.tr;100;1
565.0;403360;data_0.tr;100;1
566.0;403480;data_0.tr;100;1
567.0;403400;data_0.tr;100;1
568.0;453440;data_0.tr;100;1
569.0;553800;data_0.tr;100;1
570.0;403400;data_0.tr;100;1
571.0;403280;data_0.tr;100;1
572.0;403480;data_0.tr;100;1
573.0;403440;data_0.tr;100;1
574.0;553800;data_0.tr;100;1
575.0;453520;data_0.tr;100;1
576.0;403720;data_0.tr;100;1
577.0;433480;data_0.tr;100;1
578.0;423280;data_0.tr;100;1
579.0;443360;data_0.tr;100;1
580.0;483520;data_0.tr;100;1
581.0;433520;data_0.tr;100;1
582.0;403440;data_0.tr;100;1
583.0;403240;data_0.tr;100;1
584.0;403360;data_0.tr;100;1
585.0;413400;data_0.tr;100;1
586.0;594000;data_0.tr;100;1
587.0;403360;data_0.tr;100;1
588.0;403400;data_0.tr;100;1
589.0;403440;data_0.tr;100;1
590.0;473640;data_0.tr;100;1
591.0;453400;data_0.tr;100;1
592.0;483680;data_0.tr;100;1
593.0;403600;data_0.tr;100;1
594.0;403320;data_0.tr;100;1
595.0;413360;data_0.tr;100;1
596.0;473480;data_0.tr;100;1
597.0;523720;data_0.tr;100;1
598.0;403320;data_0.tr;100;1
599.0;403480;data_0.tr;100;1
0.0;261680;data_4.tr;100;11
1.0;352840;data_4.tr;100;11
2.0;342960;data_4.tr;100;11
3.0;403200;data_4.tr;100;11
4.0;383120;data_4.tr;100;11
5.0;423280;data_4.tr;100;11
6.0;363040;data_4.tr;100;11
7.0;392920;data_4.tr;100;11
8.0;402960;data_4.tr;100;11
9.0;403120;data_4.tr;100;11
10.0;403360;data_4.tr;100;11
11.0;403280;data_4.tr;100;11
12.0;403120;data_4.tr;100;11
13.0;403080;data_4.tr;100;11
14.0;403160;data_4.tr;100;11
15.0;403160;data_4.tr;100;11
16.0;403160;data_4.tr;100;11
17.0;393000;data_4.tr;100;11
18.0;373080;data_4.tr;100;11
19.0;373080;data_4.tr;100;11
20.0;363040;data_4.tr;100;11
21.0;403200;data_4.tr;100;11
22.0;393160;data_4.tr;100;11
23.0;373080;data_4.tr;100;11
24.0;363040;data_4.tr;100;11
25.0;393120;data_4.tr;100;11
26.0;403080;data_4.tr;100;11
27.0;403240;data_4.tr;100;11
28.0;403080;data_4.tr;100;11
29.0;403120;data_4.tr;100;11
30.0;403120;data_4.tr;100;11
31.0;403040;data_4.tr;100;11
32.0;403320;data_4.tr;100;11
33.0;403200;data_4.tr;100;11
34.0;402880;data_4.tr;100;11
35.0;383080;data_4.tr;100;11
36.0;383120;data_4.tr;100;11
37.0;393160;data_4.tr;100;11
38.0;453440;data_4.tr;100;11
39.0;403160;data_4.tr;100;11
40.0;373080;data_4.tr;100;11
41.0;342960;data_4.tr;100;11
42.0;373080;data_4.tr;100;11
43.0;413240;data_4.tr;100;11
44.0;413240;data_4.tr;100;11
45.0;342960;data_4.tr;100;11
46.0;362960;data_4.tr;100;11
47.0;402960;data_4.tr;100;11
48.0;403280;data_4.tr;100;11
49.0;403360;data_4.tr;100;11
50.0;403080;data_4.tr;100;11
51.0;402840;data_4.tr;100;11
52.0;403040;data_4.tr;100;11
53.0;403200;data_4.tr;100;11
54.0;403360;data_4.tr;100;11
55.0;403280;data_4.tr;100;11
56.0;403080;data_4.tr;100;11
57.0;403000;data_4.tr;100;11
58.0;403280;data_4.tr;100;11
59.0;403160;data_4.tr;100;11
60.0;393120;data_4.tr;100;11
61.0;363040;data_4.tr;100;11
62.0;342960;data_4.tr;100;11
63.0;353000;data_4.tr;100;11
64.0;363040;data_4.tr;100;11
65.0;413240;data_4.tr;100;11
66.0;403200;data_4.tr;100;11
67.0;392960;data_4.tr;100;11
68.0;403080;data_4.tr;100;11
69.0;403120;data_4.tr;100;11
70.0;403200;data_4.tr;100;11
71.0;403360;data_4.tr;100;11
72.0;403120;data_4.tr;100;11
73.0;403120;data_4.tr;100;11
74.0;403080;data_4.tr;100;11
75.0;403160;data_4.tr;100;11
76.0;403160;data_4.tr;100;11
77.0;403120;data_4.tr;100;11
78.0;383000;data_4.tr;100;11
79.0;373080;data_4.tr;100;11
80.0;363040;data_4.tr;100;11
81.0;383120;data_4.tr;100;11
82.0;403200;data_4.tr;100;11
83.0;383120;data_4.tr;100;11
84.0;383120;data_4.tr;100;11
85.0;373080;data_4.tr;100;11
86.0;383080;data_4.tr;100;11
87.0;403160;data_4.tr;100;11
88.0;403160;data_4.tr;100;11
89.0;403040;data_4.tr;100;11
90.0;403080;data_4.tr;100;11
91.0;403120;data_4.tr;100;11
92.0;403240;data_4.tr;100;11
93.0;403320;data_4.tr;100;11
94.0;402960;data_4.tr;100;11
95.0;403000;data_4.tr;100;11
96.0;393120;data_4.tr;100;11
97.0;373080;data_4.tr;100;11
98.0;443440;data_4.tr;100;11
99.0;403280;data_4.tr;100;11
100.0;403040;data_4.tr;100;11
101.0;353000;data_4.tr;100;11
102.0;342960;data_4.tr;100;11
103.0;473480;data_4.tr;100;11
104.0;403200;data_4.tr;100;11
105.0;363040;data_4.tr;100;11
106.0;342960;data_4.tr;100;11
107.0;342920;data_4.tr;100;11
108.0;403000;data_4.tr;100;11
109.0;403280;data_4.tr;100;11
110.0;403240;data_4.tr;100;11
111.0;402960;data_4.tr;100;11
112.0;403160;data_4.tr;100;11
113.0;403080;data_4.tr;100;11
114.0;403200;data_4.tr;100;11
115.0;403320;data_4.tr;100;11
116.0;403080;data_4.tr;100;11
117.0;403080;data_4.tr;100;11
118.0;403120;data_4.tr;100;11
119.0;403120;data_4.tr;100;11
120.0;393160;data_4.tr;100;11
121.0;393160;data_4.tr;100;11
122.0;363040;data_4.tr;100;11
123.0;363040;data_4.tr;100;11
124.0;363040;data_4.tr;100;11
125.0;363040;data_4.tr;100;11
126.0;383080;data_4.tr;100;11
127.0;403200;data_4.tr;100;11
128.0;403200;data_4.tr;100;11
129.0;403120;data_4.tr;100;11
130.0;403160;data_4.tr;100;11
131.0;403160;data_4.tr;100;11
132.0;403200;data_4.tr;100;11
133.0;403120;data_4.tr;100;11
134.0;402960;data_4.tr;100;11
135.0;403040;data_4.tr;100;11
136.0;403120;data_4.tr;100;11
137.0;403280;data_4.tr;100;11
138.0;403200;data_4.tr;100;11
139.0;393040;data_4.tr;100;11
140.0;403200;data_4.tr;100;11
141.0;353000;data_4.tr;100;11
142.0;383120;data_4.tr;100;11
143.0;483640;data_4.tr;100;11
144.0;403120;data_4.tr;100;11
145.0;373040;data_4.tr;100;11
146.0;342960;data_4.tr;100;11
147.0;342960;data_4.tr;100;11
148.0;433320;data_4.tr;100;11
149.0;423280;data_4.tr;100;11
150.0;383120;data_4.tr;100;11
151.0;342960;data_4.tr;100;11
152.0;382920;data_4.tr;100;11
153.0;402920;data_4.tr;100;11
154.0;403280;data_4.tr;100;11
155.0;403280;data_4.tr;100;11
156.0;403080;data_4.tr;100;11
157.0;403320;data_4.tr;100;11
158.0;403040;data_4.tr;100;11
159.0;403160;data_4.tr;100;11
160.0;403320;data_4.tr;100;11
161.0;403120;data_4.tr;100;11
162.0;402960;data_4.tr;100;11
163.0;393080;data_4.tr;100;11
164.0;383120;data_4.tr;100;11
165.0;383120;data_4.tr;100;11
166.0;423280;data_4.tr;100;11
167.0;373080;data_4.tr;100;11
168.0;373080;data_4.tr;100;11
169.0;363040;data_4.tr;100;11
170.0;363040;data_4.tr;100;11
171.0;373000;data_4.tr;100;11
172.0;403240;data_4.tr;100;11
173.0;403160;data_4.tr;100;11
174.0;403160;data_4.tr;100;11
175.0;403080;data_4.tr;100;11
176.0;403160;data_4.tr;100;11
177.0;403200;data_4.tr;100;11
178.0;403280;data_4.tr;100;11
179.0;402960;data_4.tr;100;11
180.0;402920;data_4.tr;100;11
181.0;383040;data_4.tr;100;11
182.0;393160;data_4.tr;100;11
183.0;433440;data_4.tr;100;11
184.0;403240;data_4.tr;100;11
185.0;403120;data_4.tr;100;11
186.0;352920;data_4.tr;100;11
187.0;363040;data_4.tr;100;11
188.0;473480;data_4.tr;100;11
189.0;423280;data_4.tr;100;11
190.0;342960;data_4.tr;100;11
191.0;342960;data_4.tr;100;11
192.0;342960;data_4.tr;100;11
193.0;383000;data_4.tr;100;11
194.0;403280;data_4.tr;100;11
195.0;403200;data_4.tr;100;11
196.0;403000;data_4.tr;100;11
197.0;403000;data_4.tr;100;11
198.0;403120;data_4.tr;100;11
199.0;403200;data_4.tr;100;11
200.0;403360;data_4.tr;100;11
201.0;403120;data_4.tr;100;11
202.0;403120;data_4.tr;100;11
203.0;403080;data_4.tr;100;11
204.0;403160;data_4.tr;100;11
205.0;403200;data_4.tr;100;11
206.0;403120;data_4.tr;100;11
207.0;352960;data_4.tr;100;11
208.0;363040;data_4.tr;100;11
209.0;363040;data_4.tr;100;11
210.0;403200;data_4.tr;100;11
211.0;403200;data_4.tr;100;11
212.0;363040;data_4.tr;100;11
213.0;372960;data_4.tr;100;11
214.0;403200;data_4.tr;100;11
215.0;403080;data_4.tr;100;11
216.0;403240;data_4.tr;100;11
217.0;403200;data_4.tr;100;11
218.0;403080;data_4.tr;100;11
219.0;403120;data_4.tr;100;11
220.0;403120;data_4.tr;100;11
221.0;403160;data_4.tr;100;11
222.0;403200;data_4.tr;100;11
223.0;403040;data_4.tr;100;11
224.0;383000;data_4.tr;100;11
225.0;373080;data_4.tr;100;11
226.0;363040;data_4.tr;100;11
227.0;493560;data_4.tr;100;11
228.0;403200;data_4.tr;100;11
229.0;373080;data_4.tr;100;11
230.0;342960;data_4.tr;100;11
231.0;342960;data_4.tr;100;11
232.0;383120;data_4.tr;100;11
233.0;433320;data_4.tr;100;11
234.0;353000;data_4.tr;100;11
235.0;393120;data_4.tr;100;11
236.0;402960;data_4.tr;100;11
237.0;403200;data_4.tr;100;11
238.0;403240;data_4.tr;100;11
239.0;403240;data_4.tr;100;11
240.0;402880;data_4.tr;100;11
241.0;403040;data_4.tr;100;11
242.0;403120;data_4.tr;100;11
243.0;403320;data_4.tr;100;11
244.0;403360;data_4.tr;100;11
245.0;403160;data_4.tr;100;11
246.0;403040;data_4.tr;100;11
247.0;403080;data_4.tr;100;11
248.0;403280;data_4.tr;100;11
249.0;403200;data_4.tr;100;11
250.0;383040;data_4.tr;100;11
251.0;353000;data_4.tr;100;11
252.0;342960;data_4.tr;100;11
253.0;342960;data_4.tr;100;11
254.0;423280;data_4.tr;100;11
255.0;413240;data_4.tr;100;11
256.0;373080;data_4.tr;100;11
257.0;392920;data_4.tr;100;11
258.0;403080;data_4.tr;100;11
259.0;403120;data_4.tr;100;11
260.0;403320;data_4.tr;100;11
261.0;403280;data_4.tr;100;11
262.0;403080;data_4.tr;100;11
263.0;403080;data_4.tr;100;11
264.0;403160;data_4.tr;100;11
265.0;403160;data_4.tr;100;11
266.0;403200;data_4.tr;100;11
267.0;403000;data_4.tr;100;11
268.0;363000;data_4.tr;100;11
269.0;363040;data_4.tr;100;11
270.0;363040;data_4.tr;100;11
271.0;423280;data_4.tr;100;11
272.0;383120;data_4.tr;100;11
273.0;363040;data_4.tr;100;11
274.0;383120;data_4.tr;100;11
275.0;383080;data_4.tr;100;11
276.0;403120;data_4.tr;100;11
277.0;403240;data_4.tr;100;11
278.0;403080;data_4.tr;100;11
279.0;403080;data_4.tr;100;11
280.0;403120;data_4.tr;100;11
281.0;403120;data_4.tr;100;11
282.0;403360;data_4.tr;100;11
283.0;403200;data_4.tr;100;11
284.0;402840;data_4.tr;100;11
285.0;383000;data_4.tr;100;11
286.0;373080;data_4.tr;100;11
287.0;453400;data_4.tr;100;11
288.0;403320;data_4.tr;100;11
289.0;403120;data_4.tr;100;11
290.0;352960;data_4.tr;100;11
291.0;342960;data_4.tr;100;11
292.0;403200;data_4.tr;100;11
293.0;453400;data_4.tr;100;11
294.0;373080;data_4.tr;100;11
295.0;342960;data_4.tr;100;11
296.0;352800;data_4.tr;100;11
297.0;403120;data_4.tr;100;11
298.0;403280;data_4.tr;100;11
299.0;403320;data_4.tr;100;11
300.0;403000;data_4.tr;100;11
301.0;402920;data_4.tr;100;11
302.0;403160;data_4.tr;100;11
303.0;403160;data_4.tr;100;11
304.0;403360;data_4.tr;100;11
305.0;403200;data_4.tr;100;11
306.0;403120;data_4.tr;100;11
307.0;403080;data_4.tr;100;11
308.0;403160;data_4.tr;100;11
309.0;403160;data_4.tr;100;11
310.0;393120;data_4.tr;100;11
311.0;363040;data_4.tr;100;11
312.0;363040;data_4.tr;100;11
313.0;363040;data_4.tr;100;11
314.0;373080;data_4.tr;100;11
315.0;413240;data_4.tr;100;11
316.0;383120;data_4.tr;100;11
317.0;372960;data_4.tr;100;11
318.0;403080;data_4.tr;100;11
319.0;403120;data_4.tr;100;11
320.0;403200;data_4.tr;100;11
321.0;403320;data_4.tr;100;11
322.0;403120;data_4.tr;100;11
323.0;403120;data_4.tr;100;11
324.0;403080;data_4.tr;100;11
325.0;403160;data_4.tr;100;11
326.0;403200;data_4.tr;100;11
327.0;403120;data_4.tr;100;11
328.0;392960;data_4.tr;100;11
329.0;373080;data_4.tr;100;11
330.0;373080;data_4.tr;100;11
331.0;383120;data_4.tr;100;11
332.0;463440;data_4.tr;100;11
333.0;383120;data_4.tr;100;11
334.0;342960;data_4.tr;100;11
335.0;363040;data_4.tr;100;11
336.0;353000;data_4.tr;100;11
337.0;403160;data_4.tr;100;11
338.0;403200;data_4.tr;100;11
339.0;403120;data_4.tr;100;11
340.0;403040;data_4.tr;100;11
341.0;403080;data_4.tr;100;11
342.0;403240;data_4.tr;100;11
343.0;403320;data_4.tr;100;11
344.0;403080;data_4.tr;100;11
345.0;402800;data_4.tr;100;11
346.0;393120;data_4.tr;100;11
347.0;413240;data_4.tr;100;11
348.0;403360;data_4.tr;100;11
349.0;403280;data_4.tr;100;11
350.0;402960;data_4.tr;100;11
351.0;383120;data_4.tr;100;11
352.0;423280;data_4.tr;100;11
353.0;383120;data_4.tr;100;11
354.0;393160;data_4.tr;100;11
355.0;353000;data_4.tr;100;11
356.0;342960;data_4.tr;100;11
357.0;342920;data_4.tr;100;11
358.0;403160;data_4.tr;100;11
359.0;403240;data_4.tr;100;11
360.0;403200;data_4.tr;100;11
361.0;402880;data_4.tr;100;11
362.0;403080;data_4.tr;100;11
363.0;403200;data_4.tr;100;11
364.0;403240;data_4.tr;100;11
365.0;403320;data_4.tr;100;11
366.0;403120;data_4.tr;100;11
367.0;403080;data_4.tr;100;11
368.0;403120;data_4.tr;100;11
369.0;403200;data_4.tr;100;11
370.0;403160;data_4.tr;100;11
371.0;403120;data_4.tr;100;11
372.0;362960;data_4.tr;100;11
373.0;363040;data_4.tr;100;11
374.0;363040;data_4.tr;100;11
375.0;393160;data_4.tr;100;11
376.0;403200;data_4.tr;100;11
377.0;373080;data_4.tr;100;11
378.0;363000;data_4.tr;100;11
379.0;403160;data_4.tr;100;11
380.0;403160;data_4.tr;100;11
381.0;403200;data_4.tr;100;11
382.0;403120;data_4.tr;100;11
383.0;403080;data_4.tr;100;11
384.0;403120;data_4.tr;100;11
385.0;403120;data_4.tr;100;11
386.0;403160;data_4.tr;100;11
387.0;403360;data_4.tr;100;11
388.0;402920;data_4.tr;100;11
389.0;393000;data_4.tr;100;11
390.0;373080;data_4.tr;100;11
391.0;363040;data_4.tr;100;11
392.0;483560;data_4.tr;100;11
393.0;403160;data_4.tr;100;11
394.0;373080;data_4.tr;100;11
395.0;342960;data_4.tr;100;11
396.0;342960;data_4.tr;100;11
397.0;393160;data_4.tr;100;11
398.0;453400;data_4.tr;100;11
399.0;353000;data_4.tr;100;11
400.0;363000;data_4.tr;100;11
401.0;402880;data_4.tr;100;11
402.0;403240;data_4.tr;100;11
403.0;403320;data_4.tr;100;11
404.0;403160;data_4.tr;100;11
405.0;402840;data_4.tr;100;11
406.0;403160;data_4.tr;100;11
407.0;403080;data_4.tr;100;11
408.0;403360;data_4.tr;100;11
409.0;403320;data_4.tr;100;11
410.0;403120;data_4.tr;100;11
411.0;403040;data_4.tr;100;11
412.0;403160;data_4.tr;100;11
413.0;393120;data_4.tr;100;11
414.0;403200;data_4.tr;100;11
415.0;373080;data_4.tr;100;11
416.0;353000;data_4.tr;100;11
417.0;342960;data_4.tr;100;11
418.0;352920;data_4.tr;100;11
419.0;403240;data_4.tr;100;11
420.0;433360;data_4.tr;100;11
421.0;373000;data_4.tr;100;11
422.0;402920;data_4.tr;100;11
423.0;403240;data_4.tr;100;11
424.0;403080;data_4.tr;100;11
425.0;403360;data_4.tr;100;11
426.0;403160;data_4.tr;100;11
427.0;403120;data_4.tr;100;11
428.0;403080;data_4.tr;100;11
429.0;403160;data_4.tr;100;11
430.0;403160;data_4.tr;100;11
431.0;403200;data_4.tr;100;11
432.0;392960;data_4.tr;100;11
433.0;363040;data_4.tr;100;11
434.0;363040;data_4.tr;100;11
435.0;383120;data_4.tr;100;11
436.0;413240;data_4.tr;100;11
437.0;383120;data_4.tr;100;11
438.0;383120;data_4.tr;100;11
439.0;363040;data_4.tr;100;11
440.0;383080;data_4.tr;100;11
441.0;403120;data_4.tr;100;11
442.0;403200;data_4.tr;100;11
443.0;403120;data_4.tr;100;11
444.0;403080;data_4.tr;100;11
445.0;403120;data_4.tr;100;11
446.0;403160;data_4.tr;100;11
447.0;403320;data_4.tr;100;11
448.0;403080;data_4.tr;100;11
449.0;402960;data_4.tr;100;11
450.0;383000;data_4.tr;100;11
451.0;373080;data_4.tr;100;11
452.0;453440;data_4.tr;100;11
453.0;403320;data_4.tr;100;11
454.0;403040;data_4.tr;100;11
455.0;353000;data_4.tr;100;11
456.0;342960;data_4.tr;100;11
457.0;443360;data_4.tr;100;11
458.0;423280;data_4.tr;100;11
459.0;373080;data_4.tr;100;11
460.0;342960;data_4.tr;100;11
461.0;342960;data_4.tr;100;11
462.0;403000;data_4.tr;100;11
463.0;403240;data_4.tr;100;11
464.0;403280;data_4.tr;100;11
465.0;402920;data_4.tr;100;11
466.0;403040;data_4.tr;100;11
467.0;403080;data_4.tr;100;11
468.0;403240;data_4.tr;100;11
469.0;403360;data_4.tr;100;11
470.0;403120;data_4.tr;100;11
471.0;403120;data_4.tr;100;11
472.0;403080;data_4.tr;100;11
473.0;403200;data_4.tr;100;11
474.0;403160;data_4.tr;100;11
475.0;393120;data_4.tr;100;11
476.0;373080;data_4.tr;100;11
477.0;342960;data_4.tr;100;11
478.0;373080;data_4.tr;100;11
479.0;413240;data_4.tr;100;11
480.0;403200;data_4.tr;100;11
481.0;383120;data_4.tr;100;11
482.0;363040;data_4.tr;100;11
483.0;382920;data_4.tr;100;11
484.0;403160;data_4.tr;100;11
485.0;403200;data_4.tr;100;11
486.0;403240;data_4.tr;100;11
487.0;403120;data_4.tr;100;11
488.0;403080;data_4.tr;100;11
489.0;403120;data_4.tr;100;11
490.0;403160;data_4.tr;100;11
491.0;403240;data_4.tr;100;11
492.0;403040;data_4.tr;100;11
493.0;393000;data_4.tr;100;11
494.0;373080;data_4.tr;100;11
495.0;363040;data_4.tr;100;11
496.0;403200;data_4.tr;100;11
497.0;453400;data_4.tr;100;11
498.0;342960;data_4.tr;100;11
499.0;353000;data_4.tr;100;11
500.0;373080;data_4.tr;100;11
501.0;373040;data_4.tr;100;11
502.0;413280;data_4.tr;100;11
503.0;393080;data_4.tr;100;11
504.0;403160;data_4.tr;100;11
505.0;403000;data_4.tr;100;11
506.0;403120;data_4.tr;100;11
507.0;403280;data_4.tr;100;11
508.0;403200;data_4.tr;100;11
509.0;403000;data_4.tr;100;11
510.0;403000;data_4.tr;100;11
511.0;383040;data_4.tr;100;11
512.0;423360;data_4.tr;100;11
513.0;403360;data_4.tr;100;11
514.0;403160;data_4.tr;100;11
515.0;403080;data_4.tr;100;11
516.0;362960;data_4.tr;100;11
517.0;423280;data_4.tr;100;11
518.0;393160;data_4.tr;100;11
519.0;383120;data_4.tr;100;11
520.0;353000;data_4.tr;100;11
521.0;353000;data_4.tr;100;11
522.0;352920;data_4.tr;100;11
523.0;403160;data_4.tr;100;11
524.0;403240;data_4.tr;100;11
525.0;403040;data_4.tr;100;11
526.0;403080;data_4.tr;100;11
527.0;403080;data_4.tr;100;11
528.0;403160;data_4.tr;100;11
529.0;403320;data_4.tr;100;11
530.0;403240;data_4.tr;100;11
531.0;403080;data_4.tr;100;11
532.0;403040;data_4.tr;100;11
533.0;403160;data_4.tr;100;11
534.0;403160;data_4.tr;100;11
535.0;403240;data_4.tr;100;11
536.0;383000;data_4.tr;100;11
537.0;373080;data_4.tr;100;11
538.0;363040;data_4.tr;100;11
539.0;363040;data_4.tr;100;11
540.0;373080;data_4.tr;100;11
541.0;403200;data_4.tr;100;11
542.0;363040;data_4.tr;100;11
543.0;403200;data_4.tr;100;11
544.0;403080;data_4.tr;100;11
545.0;403120;data_4.tr;100;11
546.0;403240;data_4.tr;100;11
547.0;403120;data_4.tr;100;11
548.0;403000;data_4.tr;100;11
549.0;403080;data_4.tr;100;11
550.0;403200;data_4.tr;100;11
551.0;403160;data_4.tr;100;11
552.0;403320;data_4.tr;100;11
553.0;402880;data_4.tr;100;11
554.0;393160;data_4.tr;100;11
555.0;373080;data_4.tr;100;11
556.0;373080;data_4.tr;100;11
557.0;473560;data_4.tr;100;11
558.0;403200;data_4.tr;100;11
559.0;362960;data_4.tr;100;11
560.0;342960;data_4.tr;100;11
561.0;342960;data_4.tr;100;11
562.0;433320;data_4.tr;100;11
563.0;413240;data_4.tr;100;11
564.0;383120;data_4.tr;100;11
565.0;353000;data_4.tr;100;11
566.0;392920;data_4.tr;100;11
567.0;403000;data_4.tr;100;11
568.0;403160;data_4.tr;100;11
569.0;403360;data_4.tr;100;11
570.0;403120;data_4.tr;100;11
571.0;403240;data_4.tr;100;11
572.0;403080;data_4.tr;100;11
573.0;403120;data_4.tr;100;11
574.0;403320;data_4.tr;100;11
575.0;403160;data_4.tr;100;11
576.0;402920;data_4.tr;100;11
577.0;383080;data_4.tr;100;11
578.0;403200;data_4.tr;100;11
579.0;393160;data_4.tr;100;11
580.0;403200;data_4.tr;100;11
581.0;383120;data_4.tr;100;11
582.0;363040;data_4.tr;100;11
583.0;363040;data_4.tr;100;11
584.0;363040;data_4.tr;100;11
585.0;372880;data_4.tr;100;11
586.0;403320;data_4.tr;100;11
587.0;403160;data_4.tr;100;11
588.0;403200;data_4.tr;100;11
589.0;403120;data_4.tr;100;11
590.0;403160;data_4.tr;100;11
591.0;403120;data_4.tr;100;11
592.0;403160;data_4.tr;100;11
593.0;403000;data_4.tr;100;11
594.0;402960;data_4.tr;100;11
595.0;383120;data_4.tr;100;11
596.0;403200;data_4.tr;100;11
597.0;423360;data_4.tr;100;11
598.0;403240;data_4.tr;100;11
599.0;383000;data_4.tr;100;11
0.0;503280;data_2.tr;100;6
1.0;403200;data_2.tr;100;6
2.0;403200;data_2.tr;100;6
3.0;403280;data_2.tr;100;6
4.0;403360;data_2.tr;100;6
5.0;403360;data_2.tr;100;6
6.0;403200;data_2.tr;100;6
7.0;403360;data_2.tr;100;6
8.0;413480;data_2.tr;100;6
9.0;413240;data_2.tr;100;6
10.0;423280;data_2.tr;100;6
11.0;493560;data_2.tr;100;6
12.0;403200;data_2.tr;100;6
13.0;403200;data_2.tr;100;6
14.0;463440;data_2.tr;100;6
15.0;413440;data_2.tr;100;6
16.0;403360;data_2.tr;100;6
17.0;403120;data_2.tr;100;6
18.0;403200;data_2.tr;100;6
19.0;403280;data_2.tr;100;6
20.0;403280;data_2.tr;100;6
21.0;403360;data_2.tr;100;6
22.0;403280;data_2.tr;100;6
23.0;403280;data_2.tr;100;6
24.0;433360;data_2.tr;100;6
25.0;413240;data_2.tr;100;6
26.0;413240;data_2.tr;100;6
27.0;553880;data_2.tr;100;6
28.0;403280;data_2.tr;100;6
29.0;403120;data_2.tr;100;6
30.0;403120;data_2.tr;100;6
31.0;403520;data_2.tr;100;6
32.0;403240;data_2.tr;100;6
33.0;403200;data_2.tr;100;6
34.0;403520;data_2.tr;100;6
35.0;403280;data_2.tr;100;6
36.0;403200;data_2.tr;100;6
37.0;403200;data_2.tr;100;6
38.0;483560;data_2.tr;100;6
39.0;423280;data_2.tr;100;6
40.0;393160;data_2.tr;100;6
41.0;423280;data_2.tr;100;6
42.0;403200;data_2.tr;100;6
43.0;493680;data_2.tr;100;6
44.0;403280;data_2.tr;100;6
45.0;403200;data_2.tr;100;6
46.0;403200;data_2.tr;100;6
47.0;403240;data_2.tr;100;6
48.0;403280;data_2.tr;100;6
49.0;403240;data_2.tr;100;6
50.0;403200;data_2.tr;100;6
51.0;413680;data_2.tr;100;6
52.0;413240;data_2.tr;100;6
53.0;433320;data_2.tr;100;6
54.0;403200;data_2.tr;100;6
55.0;473480;data_2.tr;100;6
56.0;413240;data_2.tr;100;6
57.0;393160;data_2.tr;100;6
58.0;483520;data_2.tr;100;6
59.0;403440;data_2.tr;100;6
60.0;403320;data_2.tr;100;6
61.0;403080;data_2.tr;100;6
62.0;403160;data_2.tr;100;6
63.0;403200;data_2.tr;100;6
64.0;403280;data_2.tr;100;6
65.0;403360;data_2.tr;100;6
66.0;403320;data_2.tr;100;6
67.0;403320;data_2.tr;100;6
68.0;423400;data_2.tr;100;6
69.0;423280;data_2.tr;100;6
70.0;423280;data_2.tr;100;6
71.0;513640;data_2.tr;100;6
72.0;413240;data_2.tr;100;6
73.0;383120;data_2.tr;100;6
74.0;403200;data_2.tr;100;6
75.0;443560;data_2.tr;100;6
76.0;403360;data_2.tr;100;6
77.0;403200;data_2.tr;100;6
78.0;403240;data_2.tr;100;6
79.0;403240;data_2.tr;100;6
80.0;403280;data_2.tr;100;6
81.0;403280;data_2.tr;100;6
82.0;403320;data_2.tr;100;6
83.0;463520;data_2.tr;100;6
84.0;423280;data_2.tr;100;6
85.0;403200;data_2.tr;100;6
86.0;393160;data_2.tr;100;6
87.0;533760;data_2.tr;100;6
88.0;403320;data_2.tr;100;6
89.0;403280;data_2.tr;100;6
90.0;403000;data_2.tr;100;6
91.0;403440;data_2.tr;100;6
92.0;403280;data_2.tr;100;6
93.0;403240;data_2.tr;100;6
94.0;403320;data_2.tr;100;6
95.0;403440;data_2.tr;100;6
96.0;413280;data_2.tr;100;6
97.0;413240;data_2.tr;100;6
98.0;453400;data_2.tr;100;6
